Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-August-2021,3289.00,3337.40,3274.85,3313.05,3315.975953377843159443,17674,2160,58606559.00,6993,39.57,62.55,24.05
27-August-2021,3200.05,3264.00,3195.05,3250.95,3235.784090909090909090,5456,980,17654438.00,2235,40.96,68.95,50.90
26-August-2021,3261.00,3261.00,3180.80,3214.20,3212.144238266022142523,12826,2023,41198962.00,7301,56.92,80.20,-46.80
25-August-2021,3250.00,3274.40,3207.40,3228.80,3232.261629494765589440,10985,1632,35506394.00,6524,59.39,67.00,-21.20
24-August-2021,3235.00,3287.85,3197.25,3216.70,3220.487732045986164335,20093,1905,64709260.00,14947,74.39,90.60,-18.30
23-August-2021,3190.00,3221.90,3164.00,3213.15,3199.130956423316355404,8835,1423,28264322.00,2852,32.28,57.90,23.15
20-August-2021,3225.00,3243.95,3157.00,3179.10,3198.198853234776000828,28951,3038,92591055.00,15434,53.31,86.95,-45.90
18-August-2021,3249.00,3257.15,3203.00,3215.75,3236.053953623549438458,48171,2836,155883955.00,37751,78.37,54.15,-33.25
17-August-2021,3135.00,3266.00,3119.10,3212.25,3217.199095527887890123,17911,2258,57623253.00,6230,34.78,146.90,77.25
16-August-2021,3165.00,3165.00,3063.10,3109.25,3103.535284552845528455,9225,1159,28630113.00,4586,49.71,101.90,-55.75
13-August-2021,3220.00,3220.00,3102.00,3123.25,3136.089335431545817697,8261,1074,25907234.00,3146,38.08,118.00,-96.75
12-August-2021,3120.15,3176.30,3095.30,3166.85,3142.796732629550836912,24913,1036,78296495.00,20600,82.69,81.00,46.70
11-August-2021,3168.00,3180.70,3087.10,3093.20,3123.170293951384963256,7076,1086,22099553.00,1967,27.80,93.60,-74.80
10-August-2021,3164.75,3194.65,3128.75,3152.70,3163.637420104590354445,29257,2368,92558540.00,21260,72.67,65.90,-12.05
9-August-2021,3149.90,3161.90,3115.50,3132.10,3132.774287311347121296,8945,1419,28022666.00,4131,46.18,46.40,-17.80
6-August-2021,3125.00,3145.15,3106.25,3118.45,3121.180604561492852206,82473,2170,257413128.00,77674,94.18,38.90,-6.55
5-August-2021,3100.00,3179.40,3055.20,3082.35,3108.469673937827772288,26314,3513,81796271.00,8337,31.68,124.20,-17.65
4-August-2021,3092.00,3116.00,2982.50,3061.75,3049.217853689977441185,18618,3312,56770338.00,8335,44.77,133.50,-30.25
3-August-2021,3170.00,3170.00,3036.85,3069.45,3101.437203791469194312,6752,1362,20940904.00,3034,44.93,133.15,-100.55
2-August-2021,3105.00,3190.05,3105.00,3133.90,3144.933660933660933660,6919,1808,21759796.00,2325,33.60,85.05,28.90
30-July-2021,3153.00,3195.00,3090.00,3145.35,3137.936024371667936024,5252,1160,16480440.00,2429,46.25,105.00,-7.65
29-July-2021,3125.00,3176.70,3091.10,3121.90,3141.405687339239782795,6998,1290,21983557.00,1877,26.82,85.60,-3.10
28-July-2021,3165.00,3176.30,3082.20,3096.65,3113.767026866263507484,10087,2331,31408568.00,5055,50.11,94.10,-68.35
27-July-2021,3248.00,3248.00,3135.00,3161.20,3189.943326244992829236,20221,2913,64503844.00,8531,42.19,113.00,-86.80
26-July-2021,3034.50,3295.00,2974.40,3250.20,3175.651058530510585305,88330,12897,280505258.00,25700,29.10,320.60,215.70
23-July-2021,3021.00,3125.00,2924.45,3039.55,3022.619877298481003858,115076,14245,347831005.00,35079,30.48,200.55,18.55
22-July-2021,2843.95,2870.00,2815.15,2829.15,2821.919183289906454230,46822,2173,132127900.00,38240,81.67,54.85,-14.80
20-July-2021,2844.00,2851.00,2771.40,2808.25,2816.785781746372456426,11647,2133,32807104.00,3845,33.01,79.60,-35.75
19-July-2021,2806.45,2844.90,2792.25,2821.20,2819.645974416854778028,10632,2002,29978476.00,3747,35.24,52.65,14.75
16-July-2021,2915.00,2915.00,2812.95,2843.35,2841.788661067193675889,8096,1210,23007121.00,3141,38.80,102.05,-71.65
15-July-2021,2830.00,2877.55,2811.85,2842.10,2847.203130558520099608,11244,1717,32013952.00,3389,30.14,65.70,12.10
14-July-2021,2781.10,2811.60,2759.10,2785.90,2783.344948961633227736,31251,1622,86982313.00,20783,66.50,52.50,4.80
13-July-2021,2775.00,2780.05,2726.85,2751.10,2753.407733864088711970,7034,892,19367470.00,2267,32.23,53.20,-23.90
12-July-2021,2818.75,2818.75,2737.35,2772.15,2762.889281958122191414,10459,1957,28897059.00,4335,41.45,81.40,-46.60
9-July-2021,2835.00,2835.00,2746.60,2775.90,2778.567093194428717019,8831,2085,24537526.00,3292,37.28,88.40,-59.10
8-July-2021,2830.00,2871.15,2787.85,2800.95,2813.519901180345868789,7286,1138,20499306.00,2970,40.76,83.30,-29.05
7-July-2021,2920.00,2920.00,2777.00,2811.25,2819.998404149212048673,10026,1983,28273304.00,3668,36.58,143.00,-108.75
6-July-2021,2903.90,2973.05,2902.80,2911.20,2923.767051070840197693,9105,1982,26620899.00,4425,48.60,70.25,7.30
5-July-2021,2928.30,2950.00,2895.00,2904.05,2920.996505162827640984,6295,1100,18387673.00,1349,21.43,55.00,-24.25
2-July-2021,2970.60,2991.00,2905.60,2928.40,2936.089844269932117662,7513,1443,22058843.00,1917,25.52,85.40,-42.20
1-July-2021,2980.00,3015.95,2930.10,2959.70,2967.878798224650051212,11716,1973,34771668.00,2443,20.85,85.85,-20.30
30-June-2021,2850.00,2990.95,2827.10,2934.50,2876.425085232370357078,27865,3741,80151585.00,5827,20.91,163.85,84.50
29-June-2021,2725.00,2846.55,2715.00,2813.35,2812.616562164604869231,17703,2712,49791751.00,4790,27.06,131.55,88.35
28-June-2021,2651.00,2737.85,2630.00,2689.90,2677.140904701775235831,13463,2510,36042348.00,4777,35.48,107.85,38.90
25-June-2021,2598.00,2657.55,2584.00,2621.40,2626.965440165061898211,11632,2156,30556862.00,4386,37.71,73.55,23.40
24-June-2021,2564.20,2601.65,2546.40,2575.90,2574.672990920178886027,7379,1470,18998512.00,2210,29.95,55.25,11.70
23-June-2021,2600.00,2617.95,2542.05,2564.20,2588.115600448933782267,6237,1350,16142077.00,2231,35.77,75.90,-35.80
22-June-2021,2579.00,2634.20,2557.00,2586.50,2595.273629347499248271,9977,1819,25893045.00,4176,41.86,77.20,7.50
21-June-2021,2564.00,2577.70,2501.00,2566.10,2547.182597105864432597,5252,1016,13377803.00,924,17.59,76.70,2.10
18-June-2021,2575.00,2590.40,2508.10,2538.35,2553.306548395512653274,7666,1245,19573648.00,1880,24.52,82.30,-36.65
17-June-2021,2594.50,2594.50,2480.00,2554.40,2549.905969511326399772,7019,1453,17897790.00,2524,35.96,114.50,-40.10
16-June-2021,2554.90,2587.00,2512.15,2529.60,2563.054079786727601637,10503,1353,26919757.00,2266,21.57,74.85,-25.30
15-June-2021,2540.00,2556.50,2522.00,2535.20,2543.067170218505530078,7414,1596,18854300.00,3585,48.35,34.50,-4.80
14-June-2021,2519.95,2554.15,2481.25,2524.70,2520.715019643396796615,9927,1634,25023138.00,2551,25.70,72.90,4.75
11-June-2021,2545.00,2548.75,2487.25,2515.30,2526.736183022275737507,8305,1332,20984544.00,2397,28.86,61.50,-29.70
10-June-2021,2524.80,2536.30,2495.00,2522.45,2515.459207963644232850,4621,861,11623937.00,1497,32.40,41.30,-2.35
9-June-2021,2535.00,2549.30,2462.70,2485.05,2521.729202279202279202,7020,1172,17702539.00,2875,40.95,86.60,-49.95
8-June-2021,2481.00,2538.30,2451.00,2511.85,2505.691212983709804396,16513,2897,41376479.00,8841,53.54,87.30,30.85
7-June-2021,2480.00,2490.75,2442.40,2461.55,2464.286863853849499782,4598,1077,11330791.00,1186,25.79,48.35,-18.45
4-June-2021,2414.90,2469.55,2403.95,2460.95,2440.730097736195806532,11971,2076,29217980.00,4951,41.36,65.60,46.05
3-June-2021,2524.00,2524.00,2395.00,2414.30,2443.174445294567712318,9149,1493,22352603.00,2284,24.96,129.00,-109.70
2-June-2021,2539.00,2539.00,2465.00,2476.60,2487.970069837046890588,6014,1238,14962652.00,1196,19.89,74.00,-62.40
1-June-2021,2565.00,2565.00,2474.95,2490.80,2518.170121515368120085,9793,2033,24660440.00,3058,31.23,90.05,-74.20
31-May-2021,2529.95,2554.05,2460.00,2544.95,2534.526421475375184950,9462,1745,23981689.00,3628,38.34,94.05,15.00
28-May-2021,2556.65,2560.00,2460.00,2479.20,2502.699847399929569198,8519,1581,21320500.00,3690,43.31,100.00,-77.45
27-May-2021,2595.00,2595.00,2480.00,2529.40,2516.960846690321791263,8173,1415,20571121.00,1589,19.44,115.00,-65.60
26-May-2021,2524.45,2545.00,2465.15,2514.35,2510.887752712512684411,12811,2176,32166983.00,3748,29.26,79.85,-10.10
25-May-2021,2456.00,2515.55,2436.85,2502.75,2484.044495969967980567,9057,1430,22497991.00,2479,27.37,78.70,46.75
24-May-2021,2410.00,2458.80,2355.05,2426.15,2422.874142367066895368,18656,2543,45201140.00,3463,18.56,103.75,16.15
21-May-2021,2375.00,2405.35,2333.20,2391.05,2379.928903654485049833,7525,1058,17908965.00,1616,21.48,72.15,16.05
20-May-2021,2406.00,2421.35,2319.45,2330.35,2362.144675925925925925,6912,1161,16327144.00,1828,26.45,101.90,-75.65
19-May-2021,2348.00,2440.00,2334.60,2404.70,2374.145792156454800790,19226,1357,45645327.00,11648,60.58,105.40,56.70
18-May-2021,2438.00,2438.00,2311.95,2329.05,2361.847810762121093444,12767,1607,30153711.00,2301,18.02,126.05,-108.95
17-May-2021,2339.00,2425.00,2262.40,2404.15,2353.946000577533930118,13852,1535,32606860.00,5080,36.67,162.60,65.15
14-May-2021,2210.30,2330.00,2185.25,2273.40,2256.113014034743350672,20378,2192,45975071.00,4753,23.32,144.75,63.10
12-May-2021,2307.35,2340.00,2173.65,2224.45,2273.643673551233206336,14961,1864,34015983.00,3721,24.87,166.35,-82.90
11-May-2021,2306.00,2339.95,2211.65,2311.15,2301.957950475003893474,12842,1700,29561744.00,3427,26.69,128.30,5.15
10-May-2021,2300.00,2340.00,2254.20,2308.70,2298.560319851662996871,8629,1104,19834277.00,1487,17.23,85.80,8.70
7-May-2021,2236.90,2267.80,2181.65,2258.60,2238.348951156025111009,13062,1685,29237314.00,3926,30.06,86.15,21.70
6-May-2021,2272.50,2274.00,2182.20,2203.05,2216.908737996322277463,14683,1894,32550871.00,3261,22.21,91.80,-69.45
5-May-2021,2232.70,2292.50,2180.25,2253.85,2245.240887955602219889,13334,1331,29938042.00,2120,15.90,112.25,21.15
4-May-2021,2216.40,2216.40,2163.90,2201.65,2192.957455429497568881,9872,1185,21648876.00,1836,18.60,52.50,-14.75
3-May-2021,2040.00,2238.65,1967.95,2148.95,2138.793595070927066915,41874,4272,89559843.00,10777,25.74,270.70,108.95
30-April-2021,2066.95,2184.60,2022.60,2038.55,2109.313269526172751979,42315,4467,89255591.00,7602,17.97,162.00,-28.40
29-April-2021,1960.30,2016.75,1930.00,1998.40,1968.087776866283839212,9752,1330,19192792.00,1812,18.58,86.75,38.10
28-April-2021,1999.80,1999.80,1926.00,1960.30,1946.365950151655017802,7583,1052,14759293.00,3124,41.20,73.80,-39.50
27-April-2021,1955.90,2003.75,1918.00,1951.75,1967.814339143320866558,14171,1627,27885897.00,4982,35.16,85.75,-4.15
26-April-2021,1875.20,1941.55,1862.20,1936.50,1907.490959345848209144,8683,1220,16562744.00,3569,41.10,79.35,61.30
23-April-2021,1890.00,1923.50,1858.00,1875.10,1897.034016510105323085,7026,1139,13328561.00,1901,27.06,65.50,-14.90
22-April-2021,1900.10,1921.00,1859.00,1874.40,1892.928752011031946678,8702,1689,16472266.00,3764,43.25,62.00,-25.70
